"","tree.size","tree.number","sig2.1","sig2.2","sig2.3","sig2.4","root.1","root.2","est.sig2.1","est.sig2.2","est.sig2.3","est.sig2.4","est.root.1","est.root.2","log.likelihood","convergence"
"1000","150",100,1,0,0,0.5,0,0,0.907917609395904,-0.00545876061030035,-0.00545876061030035,0.522059008045583,-1.54503110901831,-1.92514746076816,-341.578799939604,0
"1001","150",1,1,0.5,0.5,0.5,0,0,0.837092320269378,0.470860582306307,0.470860582306307,0.499626299287083,0.300702137207711,0.153055712157912,-300.087778977694,52
"1002","150",2,1,0.5,0.5,0.5,0,0,0.998876595332574,0.468967429900736,0.468967429900736,0.484272895149672,0.884872490741281,0.967834690500105,-316.421686191792,0
"1003","150",3,1,0.5,0.5,0.5,0,0,0.913575598918904,0.461419118630071,0.461419118630071,0.470669934853413,-0.721281762984572,-0.074635844384468,-302.820747791672,0
"1004","150",4,1,0.5,0.5,0.5,0,0,1.08650719874549,0.615127019630334,0.615127019630334,0.626839983890065,0.00039126177607419,-0.17945868939817,-305.299620061959,0
"1005","150",5,1,0.5,0.5,0.5,0,0,0.894416226936092,0.444055963500806,0.444055963500806,0.430767529140692,-0.268254892633416,-0.489003387180625,-298.333333443766,0
"1006","150",6,1,0.5,0.5,0.5,0,0,0.904562630996845,0.393357288213003,0.393357288213003,0.403853987247131,-0.562640442705308,-0.495292464372978,-279.933482757953,0
"1007","150",7,1,0.5,0.5,0.5,0,0,1.05448643156569,0.606762398998889,0.606762398998889,0.573999842696118,0.31831946283435,-0.0947555430620192,-294.581511275401,0
"1008","150",8,1,0.5,0.5,0.5,0,0,1.06546782574775,0.566755126961176,0.566755126961176,0.559030912886638,0.293307249412448,0.232255394741788,-289.555428418322,0
"1009","150",9,1,0.5,0.5,0.5,0,0,1.0880572981179,0.526794233287599,0.526794233287599,0.521927509467742,-0.246048123918016,0.184200290289289,-278.971336738107,52
"1010","150",10,1,0.5,0.5,0.5,0,0,0.744094261867904,0.357021934416086,0.357021934416086,0.386192951052874,1.28814554243184,-0.146816622625435,-245.887168597657,0
"1011","150",11,1,0.5,0.5,0.5,0,0,1.1114445793256,0.558167582107981,0.558167582107981,0.528971018107065,1.24247994113795,0.411667048110124,-311.013585277067,0
"1012","150",12,1,0.5,0.5,0.5,0,0,1.13373345394111,0.610003473571315,0.610003473571315,0.611275943000989,0.325961342730959,0.0720868375706346,-334.992438470816,0
"1013","150",13,1,0.5,0.5,0.5,0,0,0.852584721922542,0.436563256905681,0.436563256905681,0.432128685681819,1.24748867405523,1.28219716492869,-278.810025694147,0
"1014","150",14,1,0.5,0.5,0.5,0,0,1.23191271971945,0.652366410692513,0.652366410692513,0.592554324653295,1.01578834501467,0.4815920139309,-329.192029660256,0
"1015","150",15,1,0.5,0.5,0.5,0,0,1.08664143557552,0.592905076596312,0.592905076596312,0.621089106451786,-0.865007836877584,-0.605621562997307,-321.124229155663,0
"1016","150",16,1,0.5,0.5,0.5,0,0,0.980342347642908,0.530610654752263,0.530610654752263,0.530993258122315,-1.40026008659241,-1.08308900848991,-288.655499051202,0
"1017","150",17,1,0.5,0.5,0.5,0,0,1.00506381370338,0.46835670296378,0.46835670296378,0.459501328514429,0.182169999824079,-0.416627779177495,-290.873538926015,0
"1018","150",18,1,0.5,0.5,0.5,0,0,1.0702561170006,0.503135902931597,0.503135902931597,0.504125918408714,1.55896854437228,0.728667128841082,-307.931301357791,0
"1019","150",19,1,0.5,0.5,0.5,0,0,1.03254837069148,0.480113609760317,0.480113609760317,0.429548254543174,0.282089711779444,0.232931161784328,-262.564778276998,52
"1020","150",20,1,0.5,0.5,0.5,0,0,1.2002985094851,0.570505775683312,0.570505775683312,0.558844187080477,1.0456736974457,0.753236303007256,-321.187539348271,0
"1021","150",21,1,0.5,0.5,0.5,0,0,0.932957534567544,0.450326063269547,0.450326063269547,0.479138734621661,-0.802871684140276,-0.675175328001216,-284.648424706282,0
"1022","150",22,1,0.5,0.5,0.5,0,0,0.916550520206765,0.468471999286775,0.468471999286775,0.563791486991232,1.37521173246381,0.828635425239145,-317.414755107072,0
"1023","150",23,1,0.5,0.5,0.5,0,0,0.947417625504738,0.53348121490843,0.53348121490843,0.491744627281065,-0.437566414110223,-0.784201155628016,-265.906372250459,0
